case,sex,expectancy,age,transition,effect
3,m,t,43,HH,0.035112905389776634
3,m,t,44,HH,0.02324552791851542
3,m,t,45,HH,0.014923328296428047
3,m,t,46,HH,0.009268701737869943
3,m,t,47,HH,0.005554854003033869
3,m,t,48,HH,0.003203079150995391
3,m,t,49,HH,0.0017711326860215784
3,m,t,50,HH,9.353234449459435e-4
3,m,t,51,HH,4.6925422314572185e-4
3,m,t,52,HH,2.219833131714679e-4
3,m,t,53,HH,9.783514659749006e-5
3,m,t,54,HH,3.9314432942726676e-5
3,m,t,55,HH,1.3762687579601834e-5
3,m,t,56,HH,3.7049149581017923e-6
3,m,t,57,HH,3.6970657547501826e-7
3,m,t,58,HH,-3.4916399332058896e-7
3,m,t,59,HH,-2.3171399265295883e-7
3,m,t,60,HH,0
3,m,t,61,HH,0
3,m,t,0,UD,-0.2511181947754974
3,m,t,1,UD,-0.24180982661107525
3,m,t,2,UD,-0.24458396848673264
3,m,t,3,UD,-0.25366339345170774
3,m,t,4,UD,-0.26617365597093356
3,m,t,5,UD,-0.28064813050003
3,m,t,6,UD,-0.29630919132869804
3,m,t,7,UD,-0.3127175290481346
3,m,t,8,UD,-0.3295985982510839
3,m,t,9,UD,-0.34675549955900997
3,m,t,10,UD,-0.3640246434651446
3,m,t,11,UD,-0.3812529180470994
3,m,t,12,UD,-0.3982858691198886
3,m,t,13,UD,-0.41496167021661823
3,m,t,14,UD,-0.43110826649702666
3,m,t,15,UD,-0.44654238238513605
3,m,t,16,UD,-0.46106974436111015
3,m,t,17,UD,-0.47448620869467034
3,m,t,18,UD,-0.4865796573381197
3,m,t,19,UD,-0.4971326124760266
3,m,t,20,UD,-0.5059255607181653
3,m,t,21,UD,-0.5127409911957411
3,m,t,22,UD,-0.5173681474187942
3,m,t,23,UD,-0.5196084751025054
3,m,t,24,UD,-0.5192817191462755
3,m,t,25,UD,-0.5162325832780106
3,m,t,26,UD,-0.5103378159981565
3,m,t,27,UD,-0.5015135271373894
3,m,t,28,UD,-0.48972247218608433
3,m,t,29,UD,-0.47498096949104107
3,m,t,30,UD,-0.45736504314185444
3,m,t,31,UD,-0.4370153187155067
3,m,t,32,UD,-0.4141401491800035
3,m,t,33,UD,-0.3890164255801722
3,m,t,34,UD,-0.3619875447306077
3,m,t,35,UD,-0.33345807761023827
3,m,t,36,UD,-0.30388481962315217
3,m,t,37,UD,-0.2737641152687607
3,m,t,38,UD,-0.24361563529121716
3,m,t,39,UD,-0.21396313291837618
3,m,t,40,UD,-0.1853130916395992
3,m,t,41,UD,-0.15813255821595623
3,m,t,42,UD,-0.13282777454459843
3,m,t,43,UD,-0.10972541461953134
3,m,t,44,UD,-0.08905823332904941
3,m,t,45,UD,-0.07095669338557721
3,m,t,46,UD,-0.055447639369943735
3,m,t,47,UD,-0.04246036540162577
3,m,t,48,UD,-0.03183956164116965
3,m,t,49,UD,-0.023363759352496488
3,m,t,50,UD,-0.016767185164057445
3,m,t,51,UD,-0.01176253242097179
3,m,t,52,UD,-0.008062158309946294
3,m,t,53,UD,-0.005395629980863788
3,m,t,54,UD,-0.0035222824403945336
3,m,t,55,UD,-0.002238346710276597
3,m,t,56,UD,-0.0013790565584641562
3,m,t,57,UD,-8.16770008488639e-4
3,m,t,58,UD,-4.564457693333852e-4
3,m,t,59,UD,-2.297787011049286e-4
3,m,t,60,UD,-8.893903791725057e-5
3,m,t,61,UD,0
3,m,t,0,UU,-0.05733968679521636
3,m,t,1,UU,-0.05724312072457311
3,m,t,2,UU,-0.05996334677270445
3,m,t,3,UU,-0.06433449271882151
3,m,t,4,UU,-0.06975613924738393
3,m,t,5,UU,-0.07590970308205676
3,m,t,6,UU,-0.08261672239983567
3,m,t,7,UU,-0.08976688305110038
3,m,t,8,UU,-0.09728081506171053
3,m,t,9,UU,-0.10509048855916146
3,m,t,10,UU,-0.11312867833872697
3,m,t,11,UU,-0.12132321799188218
3,m,t,12,UU,-0.12959388462308666
3,m,t,13,UU,-0.1378508257832237
3,m,t,14,UU,-0.1459939869972014
3,m,t,15,UU,-0.15391327963697785
3,m,t,16,UU,-0.1614893734059619
3,m,t,17,UU,-0.1685950698544069
3,m,t,18,UU,-0.17509724572447227
3,m,t,19,UU,-0.18085936403514177
3,m,t,20,UU,-0.18574454501907645
3,m,t,21,UU,-0.1896191725581614
3,m,t,22,UU,-0.19235698687679342
3,m,t,23,UU,-0.19384358234742285
3,m,t,24,UU,-0.19398119159311147
3,m,t,25,UU,-0.19269359518150123
3,m,t,26,UU,-0.18993095225507226
3,m,t,27,UU,-0.1856743044480454
3,m,t,28,UU,-0.1799394674232827
3,m,t,29,UU,-0.17277999639327246
3,m,t,30,UU,-0.16428890006398314
3,m,t,31,UU,-0.15459878813505873
3,m,t,32,UU,-0.1438801773330251
3,m,t,33,UU,-0.13233775547356835
3,m,t,34,UU,-0.12020451550119571
3,m,t,35,UU,-0.10773382131329068
3,m,t,36,UU,-0.09518964856679733
3,m,t,37,UU,-0.0828354440626436
3,m,t,38,UU,-0.07092224691979719
3,m,t,39,UU,-0.059676887149315974
3,m,t,40,UU,-0.04929119163378088
3,m,t,41,UU,-0.03991315306164357
3,m,t,42,UU,-0.031640929274683725
3,m,t,43,UU,-0.024520327232838406
3,m,t,44,UU,-0.018546095874287707
3,m,t,45,UU,-0.013666938264782252
3,m,t,46,UU,-0.009793711898866792
3,m,t,47,UU,-0.006809889603898815
3,m,t,48,UU,-0.004583077677544925
3,m,t,49,UU,-0.0029762927024561655
3,m,t,50,UU,-0.0018578106783245208
3,m,t,51,UU,-0.0011087036497463715
3,m,t,52,UU,-6.276073220912004e-4
3,m,t,53,UU,-3.327253185957995e-4
3,m,t,54,UU,-1.6147347437285301e-4
3,m,t,55,UU,-6.842513681455817e-5
3,m,t,56,UU,-2.2303002165590637e-5
3,m,t,57,UU,-2.6893577006474062e-6
3,m,t,58,UU,3.0565468178945593e-6
3,m,t,59,UU,2.4267156728779413e-6
3,m,t,60,UU,0
3,m,t,61,UU,0
