case,expectancy,age,transition,s,delta,cc
3,u,88,HH,-0.18775913080280987,0.0017940677711363318,-3.3685260530989206e-4
3,u,89,HH,-0.15049380039934918,-0.002826979581434186,4.2544290086139205e-4
3,u,90,HH,-0.11842466898716074,-0.008256506566128752,9.777740570841166e-4
3,u,91,HH,-0.09135408075851596,-0.014537776689813042,0.0013280852257704515
3,u,92,HH,-0.06897717657141392,-0.021699211504847993,0.0014967503434303562
3,u,93,HH,-0.05089655030654746,-0.029749313052117143,0.0015141374083423092
3,u,94,HH,-0.03664300216313828,-0.03867107584153895,0.0014170243157123963
3,u,95,HH,-0.02570106753871938,-0.04841610656153261,0.001244345624699784
3,u,96,HH,-0.01753721296442647,-0.05889879107092055,0.001032920642357994
3,u,97,HH,-0.011628010930471883,-0.06999098833315343,8.13855977372438e-4
3,u,98,HH,-0.007485407236655133,-0.08151787921443054,6.101945229884775e-4
3,u,99,HH,-0.004676495986607934,-0.0932557358630301,4.3611007449162985e-4
3,u,100,HH,-0.0028360245158818033,-0.10493247671112116,2.97591076464936e-4
3,u,101,HH,-0.0016710250030720613,-0.11623189572876602,1.9422640391723276e-4
3,u,102,HH,-9.582453339281086e-4,-0.1268023586677698,1.2150776852446886e-4
3,u,103,HH,-5.36109790673769e-4,-0.13627050009695219,7.305594928198685e-5
3,u,104,HH,-2.935189465623032e-4,-0.1442600010494157,4.234304353910125e-5
3,u,105,HH,-1.5779433038760256e-4,-0.15041487341510656,2.373461423087274e-5
3,u,106,HH,-8.357830964277096e-5,-0.15442586427789007,1.2906652701470018e-5
3,u,107,HH,-4.374890697758009e-5,-0.15605772138982058,6.827354736216371e-6
3,u,108,HH,-2.2670126543745454e-5,-0.15517429329923904,3.5178208654300215e-6
3,u,109,HH,-1.1551858320986695e-5,-0.15175798446944977,1.753086735669583e-6
3,u,110,HH,-5.341682384694724e-6,-0.14592016140626338,7.79459155755648e-7
3,u,50,UD,-0.017854874925281296,-0.07591026313934701,0.0013553682538982319
3,u,51,UD,-0.017785386875397654,-0.07717933817792538,0.0013726643882815512
3,u,52,UD,-0.018612429145546793,-0.07841367020692172,0.001459468880768604
3,u,53,UD,-0.020040839104544846,-0.07960995171691304,0.0015954502334792379
3,u,54,UD,-0.021914842380974447,-0.08076475491560423,0.0017699468739134977
3,u,55,UD,-0.024155232074334825,-0.08187452859415001,0.0019776982391684563
3,u,56,UD,-0.026725465287795635,-0.08293559507019777,0.0022164923671712453
3,u,57,UD,-0.029613043976160467,-0.08394414723620383,0.0024858417236469934
3,u,58,UD,-0.03281906367064296,-0.0848962457438536,0.002786215294466083
3,u,59,UD,-0.036352161003906314,-0.08578781635781757,0.003118572512412932
3,u,60,UD,-0.04022483410175535,-0.08661464751459512,0.003484059827056605
3,u,61,UD,-0.044451029867541826,-0.08737238812485576,0.00388379263413642
3,u,62,UD,-0.04904438426546534,-0.0880565456604687,0.004318679062461521
3,u,63,UD,-0.05401676877073962,-0.08866248457034123,0.004789260927675391
3,u,64,UD,-0.05937694375842725,-0.08918542507225463,0.005295557968586691
3,u,65,UD,-0.06512920348076612,-0.08962044237111018,0.005836908027224309
3,u,66,UD,-0.07127194733712261,-0.08996246635738425,0.006411800164541155
3,u,67,UD,-0.0777961447270936,-0.09020628184315978,0.007017700957563454
3,u,68,UD,-0.08468368506188592,-0.09034652939686574,0.0076508770418785964
3,u,69,UD,-0.09190562578371665,-0.09037770684185034,0.008306219704197546
3,u,70,UD,-0.09942037265288972,-0.09029417148818089,0.008977080177738874
3,u,71,UD,-0.10717184998519563,-0.09009014317164234,0.00965512730913605
3,u,72,UD,-0.11508774497870033,-0.08975970817888732,0.010330242404254345
3,u,73,UD,-0.12307794005550969,-0.08929682414315243,0.010990469169038305
3,u,74,UD,-0.13103327979374202,-0.08869532600101664,0.011622039468288374
3,u,75,UD,-0.13882485314944734,-0.08794893310750705,0.012209497723300234
3,u,76,UD,-0.14630400472189414,-0.08705125761461822,0.012735947605095927
3,u,77,UD,-0.1533033168234811,-0.08599581422726471,0.013183443553975587
3,u,78,UD,-0.1596388214237908,-0.08477603146108756,0.013533545747434227
3,u,79,UD,-0.1651137001758643,-0.08338526453873918,0.013768049568134511
3,u,80,UD,-0.1695237025179214,-0.08181681007563812,0.013869888572227752
3,u,81,UD,-0.17266444589581428,-0.08006392272314805,0.013824192853237653
3,u,82,UD,-0.1743406480362842,-0.07811983395714453,0.013619462476575498
3,u,83,UD,-0.1743771704107447,-0.07597777322342067,0.01324878910880934
3,u,84,UD,-0.17263152095680104,-0.07363099167876294,0.012711030083062408
3,u,85,UD,-0.16900717801436205,-0.07107278879804144,0.012011811468367746
3,u,86,UD,-0.1634667749593758,-0.06829654215338038,0.011164215486690155
3,u,87,UD,-0.1560438626249919,-0.06529574071103175,0.01018899959350933
3,u,88,UD,-0.14685170105892487,-0.06206402203407338,0.00911420721026227
3,u,89,UD,-0.13608739911715398,-0.058595213822748043,0.00797407024985129
3,u,90,UD,-0.12402980624110699,-0.05488338026625167,0.006807175020280189
3,u,91,UD,-0.11102994569362859,-0.050922873715684575,0.005653963903215965
3,u,92,UD,-0.09749351022515777,-0.046708392211388616,0.004553765113661696
3,u,93,UD,-0.0838560024400375,-0.042235043400442984,0.003541661902442637
3,u,94,UD,-0.07055238111290744,-0.03749841535053272,0.0026456024909408834
3,u,95,UD,-0.05798435124277482,-0.03249465469101209,0.0018841814711163256
3,u,96,UD,-0.04648940097671346,-0.02722055237475074,0.001265467174157417
3,u,97,UD,-0.03631600990986861,-0.02167363713797449,7.871000210855778e-4
3,u,98,UD,-0.027608880511492292,-0.015852276423113154,4.3766360560087747e-4
3,u,99,UD,-0.020406531505042326,-0.009755784108486598,1.9908171576622303e-4
3,u,100,UD,-0.014651382087269212,-0.0033845338533289304,4.9588098672419736e-5
3,u,101,UD,-0.010210071089415807,0.003259923774637241,-3.328405348512295e-5
3,u,102,UD,-0.006899858741708985,0.010174742941087833,-7.020428902670667e-5
3,u,103,UD,-0.004516116959381865,0.017355666251970436,-7.838021870189518e-5
3,u,104,UD,-0.002856356739067622,0.024796914505512746,-7.082883385590501e-5
3,u,105,UD,-0.0017377475795467112,0.03249108698357733,-5.646130776255316e-5
3,u,106,UD,-0.0010070753517190977,0.04042907698863768,-4.071512692801077e-5
3,u,107,UD,-5.438943440833152e-4,0.048600007110354726,-2.643326898973084e-5
3,u,108,UD,-2.588230171012275e-4,0.056991187945768185,-1.4750631212306828e-5
3,u,109,UD,-8.965259221587775e-5,0.06558810266316473,-5.880143422273833e-6
3,u,110,UD,0,0.07437441796079969,0
3,u,50,UU,0.01746655991237843,0.09838074589513268,0.0017183731924018133
3,u,51,UU,0.01749662758826977,0.0987862580811758,0.0017284263684850382
3,u,52,UU,0.018398165800593832,0.099169236002976,0.0018245320463009715
3,u,53,UU,0.019888006464690907,0.09952775938406688,0.001979408722046523
3,u,54,UU,0.021813504920739756,0.09985967490014991,0.0021782895098178922
3,u,55,UU,0.02409369967771644,0.10016259872983924,0.002413287572736369
3,u,56,UU,0.02668720035058439,0.10043391964400994,0.0026803001355341863
3,u,57,UU,0.02957432654752339,0.10067080260524652,0.002977271190048829
3,u,58,UU,0.03274693288377518,0.10087019285525789,0.0033031894354045885
3,u,59,UU,0.03620241999486184,0.10102882047423034,0.0036574877903935835
3,u,60,UU,0.03994004214846167,0.10114320540180044,0.004039663886778426
3,u,61,UU,0.04395848037377995,0.10120966291443945,0.004449022980861271
3,u,62,UU,0.04825411395865705,0.10122430955843109,0.004884489368818912
3,u,63,UU,0.052819677857166084,0.10118306954111111,0.0053444571377607225
3,u,64,UU,0.0576431359963236,0.10108168158536857,0.005826665118362479
3,u,65,UU,0.06270668211898482,0.1009157062534124,0.0063280891128455795
3,u,66,UU,0.06798582827078564,0.10068053374518637,0.00684484947741128
3,u,67,UU,0.07344857132427088,0.10037139217429536,0.007372135357030097
3,u,68,UU,0.07905464824245809,0.09998335631952249,0.0079041490639402
3,u,69,UU,0.08475490562371511,0.09951135684268608,0.008434075657689695
3,u,70,UU,0.09049082087822531,0.09895018995319271,0.008954083914920731
3,u,71,UU,0.09619422239968174,0.09829452748588419,0.009455365637648773
3,u,72,UU,0.10178726480202613,0.09753892734113545,0.00992822062577774
3,u,73,UU,0.1071827226555396,0.09667784421422132,0.010362194563348347
3,u,74,UU,0.11228467172350794,0.09570564051438901,0.010746276427246232
3,u,75,UU,0.11698962962564217,0.0946165973424532,0.01106916067953212
3,u,76,UU,0.12118822690609603,0.09340492535901768,0.011319577288555597
3,u,77,UU,0.12476747304393448,0.09206477533362167,0.011486689374733527
3,u,78,UU,0.12761366803389632,0.09059024811874528,0.01156055385053386
3,u,79,UU,0.12961598653440415,0.08897540374263568,0.011532634733398639
3,u,80,UU,0.13067072589249012,0.08721426926310838,0.011396351872793462
3,u,81,UU,0.13068615952486498,0.08530084497361556,0.0111476398338277
3,u,82,UU,0.1295878718453854,0.08322910850706289,0.010785483047018941
3,u,83,UU,0.1273243703809789,0.08099301634804679,0.010312384811771389
3,u,84,UU,0.12387267758397763,0.07858650224833486,0.009734720455460517
3,u,85,UU,0.11924350538024765,0.07600347205448721,0.009062920428846748
3,u,86,UU,0.11348552058982404,0.073237794514182,0.008311429237292504
3,u,87,UU,0.10668813528090326,0.0702832877466657,0.007498392911102921
3,u,88,UU,0.09898222434934828,0.06713370126373497,0.006645043079889141
3,u,89,UU,0.09053820822563886,0.06378269373511336,0.005774770806581845
3,u,90,UU,0.08156106649278029,0.06022380713279807,0.004911917938006519
3,u,91,UU,0.07228208674115905,0.05645043848992093,0.004080355491504928
3,u,92,UU,0.06294750541685679,0.052455811294701005,0.003301962465618809
3,u,93,UU,0.05380464217619174,0.04823294952434509,0.002595156590259705
3,u,94,UU,0.0450866122810631,0.04377465850586981,0.0019736510557900933
3,u,95,UU,0.03699713486374341,0.03907351814225313,0.0014456082203098638
3,u,96,UU,0.029697226228289804,0.03412189549447553,0.0010133256498375024
3,u,97,UU,0.023295564318008628,0.028911985139773222,6.735210093848968e-4
3,u,98,UU,0.017843957291722896,0.023435886942176576,4.1818896568984515e-4
3,u,99,UU,0.013338647256679924,0.01768573160434117,2.359037353466228e-4
3,u,100,UU,0.009727235797898276,0.011653864274713821,1.133598857568441e-4
3,u,101,UU,0.0069200369890782855,0.0053330951602375,3.6905215775117886e-5
3,u,102,UU,0.004803902442323451,-0.0012829768682949272,-6.163295711046493e-6
3,u,103,UU,0.0032562423482677323,-0.008199566631600153,-2.669977610325942e-5
3,u,104,UU,0.0021571806006825027,-0.015420236978398894,-3.3264236067729064e-5
3,u,105,UU,0.0013984489417308427,-0.022946380133169297,-3.208934101378424e-5
3,u,106,UU,8.885105857059619e-4,-0.030776671377284792,-2.7345398311511225e-5
3,u,107,UU,5.542119370283975e-4,-0.038906530725696054,-2.1562463756542874e-5
3,u,108,UU,3.3971997955430534e-4,-0.047327636854249455,-1.6078143824479213e-5
3,u,109,UU,2.0325626725106933e-4,-0.05602754221036976,-1.1387949092931483e-5
3,u,110,UU,1.0956994516791528e-4,-0.06498943686381842,-7.120889033662276e-6
3,t,50,HD,-22.616220455024216,0.00387425197744104,-0.08762093682012007
3,t,51,HD,-21.600902850124474,0.00374294806305214,-0.08085105748305085
3,t,52,HD,-20.59589620572456,0.003584797439109489,-0.07383211597444625
3,t,53,HD,-19.605604208439992,0.00339706529977557,-0.06660151773762538
3,t,54,HD,-18.632878237109882,0.0031767898592079107,-0.059192738631506446
3,t,55,HD,-17.679737038236123,0.00292076753898143,-0.05163840203900776
3,t,56,HD,-16.747734228066207,0.002625537855598931,-0.043971810211297764
3,t,57,HD,-15.838145744221974,0.00228736815765972,-0.03622767025170715
3,t,58,HD,-14.952064235418103,0.00190223840443738,-0.028442390814226944
3,t,59,HD,-14.090444996310582,0.0014658262278698497,-0.02065414383794954
3,t,60,HD,-13.254126676413595,9.734925795254496e-4,-0.012902793967578945
3,t,61,HD,-12.443839067172632,4.202683343453809e-4,-0.005229751517622621
3,t,62,HD,-11.660204613328627,-1.991576946300897e-4,0.0023222194697056662
3,t,63,HD,-10.903737321120222,-8.904487801660588e-4,0.00970921959684263
3,t,64,HD,-10.17484114473759,-0.0016596276813442296,0.016886448017086712
3,t,65,HD,-9.473809059677373,-0.002513080629831691,0.023808446038599194
3,t,66,HD,-8.800823534722825,-0.003457556963348693,0.030429348695683964
3,t,67,HD,-8.1559588146363,-0.0045001632996088115,0.036703146530747265
3,t,68,HD,-7.539185229277888,-0.0056483509540781705,0.04258396408276381
3,t,69,HD,-6.950375601717603,-0.0069098950923676995,0.048026366260420665
3,t,70,HD,-6.389313711044673,-0.008292863872820189,0.05298570884643706
3,t,71,HD,-5.855704660295288,-0.00980557557783223,0.057418554607989856
3,t,72,HD,-5.349186898138307,-0.011456541456149199,0.06128318145521166
3,t,73,HD,-4.869345540379277,-0.013254391707387538,0.06454021315080759
3,t,74,HD,-4.4157265321515125,-0.015207781741844298,0.06715340533263121
3,t,75,HD,-3.9878510841223838,-0.0173252755545065,0.06909061890275778
3,t,76,HD,-3.585229708643752,-0.019615202778268292,0.07032500774171895
3,t,77,HD,-3.207375079735001,-0.02208548575018785,0.070836436618995
3,t,78,HD,-2.853812852739376,-0.02474343276653953,0.07061312645004313
3,t,79,HD,-2.5240895181989447,-0.02759549365748314,0.06965349629037865
3,t,80,HD,-2.2177763473263132,-0.030646973932014248,0.06796813390354729
3,t,81,HD,-1.9344685353494995,-0.03390170409362875,0.06558177986385413
3,t,82,HD,-1.673778789437515,-0.0373616613871661,0.06253515636798522
3,t,83,HD,-1.4353248663498799,-0.041026542304198124,0.05888641634957086
3,t,84,HD,-1.2187109643260725,-0.04489328576087019,0.05471193958139605
3,t,85,HD,-1.023503426506755,-0.048955549095150694,0.05010617224540641
3,t,86,HD,-0.8492019120999394,-0.05320314204580699,0.04518020995502398
3,t,87,HD,-0.6952079988599669,-0.057621427808183245,0.04005887751798112
3,t,88,HD,-0.5607940179290164,-0.062190705230363866,0.03487617546397485
3,t,89,HD,-0.445075664843628,-0.06688559229484942,0.029769149459089945
3,t,90,HD,-0.34699241039614753,-0.07167443822680818,0.02487048608410995
3,t,91,HD,-0.2652997588089193,-0.07651879975872403,0.020300419120337476
3,t,92,HD,-0.1985767873437811,-0.08137302595846937,0.016158794071274952
3,t,93,HD,-0.14525103877371118,-0.08618400503552673,0.012518316257089011
3,t,94,HD,-0.10364074965412452,-0.09089113479058912,0.009420025346610735
3,t,95,HD,-0.07201180078507546,-0.09542658458037824,0.0068718401984023516
3,t,96,HD,-0.048644103956010265,-0.09971591910450868,0.004850591534988831
3,t,97,HD,-0.031899989325828444,-0.1036791508323544,0.0033073638048630627
3,t,98,HD,-0.020286160405697782,-0.10723227601551005,0.002175331151918696
3,t,99,HD,-0.012501395743129414,-0.11028932647605419,0.0013787705165203541
3,t,100,HD,-0.007464470859551208,-0.11276493364879536,8.417305612006585e-4
3,t,101,HD,-0.004320317377180851,-0.11457735173122069,4.950105237157553e-4
3,t,102,HD,-0.002426349142553079,-0.11565182431621521,2.806117047643481e-4
3,t,103,HD,-0.0013241099860410435,-0.11592410761395805,1.534962685145384e-4
3,t,104,HD,-7.030896613661578e-4,-0.11534389123499486,8.109709742906747e-5
3,t,105,HD,-3.634154544023416e-4,-0.1138777966320402,4.138495120937034e-5
3,t,106,HD,-1.825026267524052e-4,-0.11151159935366975,2.035115979540654e-5
3,t,107,HD,-8.842480670815795e-5,-0.10825133132941861,9.572103048704604e-6
3,t,108,HD,-4.0589350585930065e-5,-0.10412298811332393,4.226284468586334e-6
3,t,109,HD,-1.682523861820072e-5,-0.09917070023502933,1.6685706953884225e-6
3,t,110,HD,-5.341682384694724e-6,-0.09345342100506054,4.991984927721918e-7
3,t,50,HH,4.567756591413417,-0.0014766935920338398,-0.006745176888510527
3,t,51,HH,4.604216866643487,-0.001196467809835955,-0.005508797270442695
3,t,52,HH,4.62955281749098,-8.861482698333534e-4,-0.004102470219321758
3,t,53,HH,4.6436251718368835,-5.440570935552058e-4,-0.002526397214549368
3,t,54,HH,4.646098316409088,-1.6854967336155102e-4,-7.830983536364039e-4
3,t,55,HH,4.636559561433664,2.4195796752524146e-4,0.0011218525277942144
3,t,56,HH,4.614590175078127,6.889564524635849e-4,0.00317925167659514
3,t,57,HH,4.57981048025244,0.0011738041880462458,0.005375800722178402
3,t,58,HH,4.531910646945955,0.00169768149583982,0.007693740846119616
3,t,59,HH,4.4706732556669655,0.0022615367855192137,0.010110592023727787
3,t,60,HH,4.395990773268979,0.0028660237243770537,0.012599013848331522
3,t,61,HH,4.307879516688287,0.003511428267565786,0.015126809908166885
3,t,62,HH,4.206490838969816,0.004197584327423121,0.017657100019108633
3,t,63,HH,4.092119820495107,0.004923776783840039,0.020148684568845474
3,t,64,HH,3.965211509874418,0.005688630477690304,0.02255662304556
3,t,65,HH,3.8263646389082946,0.006489983795203269,0.02483304450105364
3,t,66,HH,3.676332682841923,0.007324745454369785,0.026928201107397454
3,t,67,HH,3.5160221222801282,0.008188733160724548,0.02879176694655639
3,t,68,HH,3.346487770555741,0.009076492928373203,0.030374372584336593
3,t,69,HH,3.168925051034157,0.009981098087761153,0.03162935176713544
3,t,70,HH,2.984659137950182,0.010893927354900579,0.03251465982796947
3,t,71,HH,2.795130909758553,0.011804421855337144,0.03299490439968226
3,t,72,HH,2.6018797054011653,0.012699821725806193,0.033043408410587935
3,t,73,HH,2.4065229226119698,0.013564883912087655,0.03264420407700928
3,t,74,HH,2.2107325558685322,0.014381584107420409,0.03179383619123578
3,t,75,HH,2.0162088432749283,0.015128807506348374,0.03050283548250371
3,t,76,HH,1.8246512805303676,0.015782035267491,0.028796710860202877
3,t,77,HH,1.6377273702823163,0.016313036375951828,0.026716306165307353
3,t,78,HH,1.4570396100009644,0.016689578065685717,0.024317376315907368
3,t,79,HH,1.2840913827960483,0.016875172193541843,0.02166926319692657
3,t,80,HH,1.1202526021259538,0.016828880024521764,0.01885259663833599
3,t,81,HH,0.9667261674309531,0.016505203834151994,0.015956012445256428
3,t,82,HH,0.8245165015149238,0.015854100545165672,0.013071967516165846
3,t,83,HH,0.6944016424664656,0.014821160187909244,0.010291837977742769
3,t,84,HH,0.5769105248004762,0.013348000068929555,0.007700601724802942
3,t,85,HH,0.472307169432352,0.011372933719299372,0.005371518133104038
3,t,86,HH,0.3805834664708619,0.008831981279861956,0.0033613060512956224
3,t,87,HH,0.3014620328488439,0.005660293926271209,0.0017063637135356828
3,t,88,HH,0.23441021828844036,0.0017940677711363318,4.205478178563232e-4
3,t,89,HH,0.17866569443898422,-0.002826979581434186,-5.050842700817678e-4
3,t,90,HH,0.1332731997579445,-0.008256506566128752,-0.0011003710488904574
3,t,91,HH,0.09713097697854409,-0.014537776689813042,-0.0014120684529774455
3,t,92,HH,0.06904433406163285,-0.021699211504847993,-0.0014982076080147517
3,t,93,HH,0.04778273960429041,-0.029749313052117143,-0.0014215036789758312
3,t,94,HH,0.032136123682371245,-0.03867107584153895,-0.0012427384761740544
3,t,95,HH,0.020965792562751804,-0.04841610656153261,-0.0010150820468651793
3,t,96,HH,0.013245730919888963,-0.05889879107092055,-7.801575380321723e-4
3,t,97,HH,0.008091103697159891,-0.06999098833315343,-5.663043444702525e-4
3,t,98,HH,0.004772377145366644,-0.08151787921443054,-3.890340637017069e-4
3,t,99,HH,0.002715390681836426,-0.0932557358630301,-2.53225756190271e-4
3,t,100,HH,0.0014895479320930114,-0.10493247671112116,-1.563019536944486e-4
3,t,101,HH,7.876581833030292e-4,-0.11623189572876602,-9.155100383158696e-5
3,t,102,HH,4.015568823397296e-4,-0.1268023586677698,-5.0918359819953824e-5
3,t,103,HH,1.9738501317354218e-4,-0.13627050009695219,-2.689775445680209e-5
3,t,104,HH,9.347424531949405e-5,-0.1442600010494157,-1.3484594727883552e-5
3,t,105,HH,4.250885792263894e-5,-0.15041487341510656,-6.393964483454487e-6
3,t,106,HH,1.840205376523025e-5,-0.15442586427789007,-2.8417530571838823e-6
3,t,107,HH,7.4214125179175165e-06,-0.15605772138982058,-1.1581687270400985e-6
3,t,108,HH,2.6362190851355726e-6,-0.15517429329923904,-4.0907343351787897e-7
3,t,109,HH,6.818221518352147e-7,-0.15175798446944977,-1.0347195552913534e-7
3,t,110,HH,0,-0.14592016140626338,-0
3,t,50,UD,-0.22781653775103458,-0.07591026313934701,0.017293613328176017
3,t,51,UD,-0.21961318003715796,-0.07717933817792538,0.016949599890417427
3,t,52,UD,-0.22228293826620976,-0.07841367020692172,0.017430021013832113
3,t,53,UD,-0.2313490788448234,-0.07960995171691304,0.0184176889965887
3,t,54,UD,-0.24438807061652815,-0.08076475491560423,0.019737942627641274
3,t,55,UD,-0.2600665678563182,-0.08187452859415001,0.02129282764633458
3,t,56,UD,-0.27763476002197635,-0.08293559507019777,0.02302580403459416
3,t,57,UD,-0.2966559276560829,-0.08394414723620383,0.024902528869654855
3,t,58,UD,-0.3168598658650849,-0.0848962457438536,0.026900213038846738
3,t,59,UD,-0.33806208888670425,-0.08578781635781757,0.029001608398952786
3,t,60,UD,-0.3601183996551827,-0.08661464751459512,0.031191528249653745
3,t,61,UD,-0.3828987084829146,-0.08737238812485576,0.033454774570075216
3,t,62,UD,-0.40627147153785637,-0.0880565456604687,0.03577486238401906
3,t,63,UD,-0.43009408996017395,-0.08866248457034123,0.03813321061488888
3,t,64,UD,-0.4542067437852082,-0.08918542507225463,0.040508621515168444
3,t,65,UD,-0.47842829751657706,-0.08962044237111018,0.04287695566629275
3,t,66,UD,-0.5025535582872689,-0.08996246635738425,0.045210957580202174
3,t,67,UD,-0.5263515316599352,-0.09020628184315978,0.04748021461349495
3,t,68,UD,-0.5495645314674077,-0.09034652939686574,0.049651248097694896
3,t,69,UD,-0.571908127036369,-0.09037770684185034,0.051687745045764656
3,t,70,UD,-0.5930719904757298,-0.09029417148818089,0.053550944012852326
3,t,71,UD,-0.6127217580232721,-0.09009014317164234,0.05520019090469697
3,t,72,UD,-0.6305020526430422,-0.08975970817888732,0.05659368025142891
3,t,73,UD,-0.6460408343974202,-0.08929682414315243,0.057689394778481895
3,t,74,UD,-0.6589552512678485,-0.08869532600101664,0.05844625083128365
3,t,75,UD,-0.6688591543050222,-0.08794893310750705,0.05882544902031613
3,t,76,UD,-0.6753724136542282,-0.08705125761461822,0.05879201796682072
3,t,77,UD,-0.6781321211070575,-0.08599581422726471,0.05831652390826349
3,t,78,UD,-0.6768056843760237,-0.08477603146108756,0.057376899991704686
3,t,79,UD,-0.671105701920721,-0.08338526453873918,0.055960326488115567
3,t,80,UD,-0.6608063491617497,-0.08181681007563812,0.05406506756614269
3,t,81,UD,-0.6457608037476961,-0.08006392272314805,0.05170214308889351
3,t,82,UD,-0.6259189899491562,-0.07811983395714453,0.048896687565451694
3,t,83,UD,-0.6013446381426708,-0.07597777322342067,0.04568882654592381
3,t,84,UD,-0.5722303531161309,-0.07363099167876294,0.04213388836862941
3,t,85,UD,-0.5389090969131274,-0.07107278879804144,0.03830177242624995
3,t,86,UD,-0.5018602670524209,-0.06829654215338038,0.0342753208838524
3,t,87,UD,-0.4617084551245337,-0.06529574071103175,0.03014759556990259
3,t,88,UD,-0.41921308314690237,-0.06206402203407338,0.026018050029401184
3,t,89,UD,-0.3752475179430473,-0.058595213822748043,0.02198770855032834
3,t,90,UD,-0.3307670242947472,-0.05488338026625167,0.018153612373905115
3,t,91,UD,-0.28676606085174183,-0.050922873715684575,0.014602951902697567
3,t,92,UD,-0.24422689977591908,-0.046708392211388616,0.011407445823305128
3,t,93,UD,-0.20406320882243714,-0.042235043400442984,0.008618618481049292
3,t,94,UD,-0.16706380163948079,-0.03749841535053272,0.00626462782391626
3,t,95,UD,-0.1338428668464275,-0.03249465469101209,0.0043491777410297715
3,t,96,UD,-0.10480322222631958,-0.02722055237475074,0.002852801599654173
3,t,97,UD,-0.08011818059296272,-0.02167363713797449,0.0017364523743265837
3,t,98,UD,-0.05973535703770672,-0.015852276423113154,9.469413919950847e-4
3,t,99,UD,-0.04340244214559432,-0.009755784108486598,4.2342485535349804e-4
3,t,100,UD,-0.03071124795903051,-0.0033845338533289304,1.0394325839531777e-4
3,t,101,UD,-0.021153112462633825,0.003259923774637241,-6.895753422451533e-5
3,t,102,UD,-0.014176937970524953,0.010174742941087833,-1.4424669954183884e-4
3,t,103,UD,-0.009241309402116323,0.017355666251970436,-1.6038908171432735e-4
3,t,104,UD,-0.00585424629936595,0.024796914505512746,-1.4516724497959184e-4
3,t,105,UD,-0.0035974956996191847,0.03249108698357733,-1.1688654569937232e-4
3,t,106,UD,-0.0021357926012234582,0.04042907698863768,-8.634812350662593e-5
3,t,107,UD,-0.0012141816215283632,0.048600007110354726,-5.900923543954048e-5
3,t,108,UD,-6.477506694345739e-4,0.056991187945768185,-3.691608014374296e-5
3,t,109,UD,-3.0803873487527284e-4,0.06558810266316473,-2.0203676167230774e-5
3,t,110,UD,-1.0956994516791528e-4,0.07437441796079969,-8.149200897860435e-6
3,t,50,UU,-0.03828028879540421,0.09838074589513268,-0.0037660433647729564
3,t,51,UU,-0.03858584576575277,0.0987862580811758,-0.0038117513180960976
3,t,52,UU,-0.04079493697747178,0.099169236002976,-0.004045602732845432
3,t,53,UU,-0.044302373042785385,0.09952775938406688,-0.004409315924345515
3,t,54,UU,-0.04877581283831295,0.09985967490014991,-0.004870736813024489
3,t,55,UU,-0.05403289593405436,0.10016259872983924,-0.005412075273653848
3,t,56,UU,-0.05997337235778562,0.10043391964400994,-0.0060233608601621275
3,t,57,UU,-0.06654083844492673,0.10067080260524652,-0.0066987196122768175
3,t,58,UU,-0.07370059797211219,0.10087019285525789,-0.007434193530994785
3,t,59,UU,-0.0814264054041934,0.10102882047423034,-0.008226413693442155
3,t,60,UU,-0.08969216021829049,0.10114320540180044,-0.00907175258388975
3,t,61,UU,-0.09846640480392886,0.10120966291443945,-0.009965751638602381
3,t,62,UU,-0.10770845311152785,0.10122430955843109,-0.010902713799821056
3,t,63,UU,-0.11736551859510777,0.10118306954111111,-0.01187540342973736
3,t,64,UU,-0.12737051638433997,0.10108168158536857,-0.012874825980525821
3,t,65,UU,-0.13764039187437052,0.1009157062534124,-0.013890077354998545
3,t,66,UU,-0.14807493302112312,0.10068053374518637,-0.014908263290849398
3,t,67,UU,-0.15855608738693508,0.10037139217429536,-0.015914495228735906
3,t,68,UU,-0.16894784398860627,0.09998335631952249,-0.016891972484927915
3,t,69,UU,-0.17909676299248442,0.09951135684268608,-0.01782216189151509
3,t,70,UU,-0.18883324758354672,0.09895018995319271,-0.018685085717870215
3,t,71,UU,-0.19797365365040565,0.09829452748588419,-0.019459726740220715
3,t,72,UU,-0.20632332450283247,0.09753892734113545,-0.02012455575746329
3,t,73,UU,-0.21368061899810428,0.09667784421422132,-0.020658181595097105
3,t,74,UU,-0.2198419710267371,0.09570564051438901,-0.021040116649059627
3,t,75,UU,-0.22460797495733195,0.0946165973424532,-0.02125164232644169
3,t,76,UU,-0.2277904341842463,0.09340492535901768,-0.021276748502477755
3,t,77,UU,-0.2292202377269981,0.09206477533362167,-0.02110310968825543
3,t,78,UU,-0.2287558432892432,0.09059024811874528,-0.020723048602185355
3,t,79,UU,-0.22629204630392755,0.08897540374263568,-0.020134426183639163
3,t,80,UU,-0.22176860757042618,0.08721426926310838,-0.019341387054751764
3,t,81,UU,-0.21517820444310382,0.08530084497361556,-0.018354882658902155
3,t,82,UU,-0.20657307312454837,0.08322910850706289,-0.01719289271772047
3,t,83,UU,-0.19606963743281375,0.08099301634804679,-0.01588027134995149
3,t,84,UU,-0.18385039125566116,0.07858650224833486,-0.014448159185770259
3,t,85,UU,-0.1701623392930865,0.07600347205448721,-0.01293292859918827
